GeneID,Symbol,Description,baseMean,log2FoldChange,lfcSE,pvalue,padj
115825,WDFY2,WD repeat and FYVE domain containing 2,891.672868097505,0.013348974151312318,0.10144623088865665,0.8545821919981916,0.9558439741311493
79758,DHRS12,dehydrogenase/reductase 12,67.26537254706557,0.050724394324989396,0.13129457407047038,0.4499453588708167,0.7868615523862782
540,ATP7B,ATPase copper transporting beta,158.6030114699352,0.007693241787330704,0.1089796014532707,0.915879215846158,0.9760423235821614
440138,ALG11,"ALG11 alpha-1,2-mannosyltransferase",780.450838228887,-0.045159851908040095,0.0868753649852241,0.5164032500048873,0.8235742943701706
9724,UTP14C,UTP14C small subunit processome component,609.030301648119,-0.036477649123499524,0.08944441346159968,0.6036926340269093,0.8638703752782831
4752,NEK3,NIMA related kinase 3,173.3791829561872,-0.013253867220001755,0.11288282946374219,0.8499587369350141,0.9539931700359436
100887750,MRPS31P5,mitochondrial ribosomal protein S31 pseudogene 5,116.3717103491472,0.02292434948517453,0.12343873363666993,0.7287774352519569,0.9143630445981425
55901,THSD1,thrombospondin type 1 domain containing 1,278.1737354229713,0.04896355422423342,0.10360861120594302,0.5232188864566951,0.8262851352953361
51028,VPS36,vacuolar protein sorting 36 homolog,1010.6438391929877,0.025691130722337797,0.09418083107025282,0.7210970365955816,0.9114356383171589
26586,CKAP2,cytoskeleton associated protein 2,1037.0425331568617,-0.6499924552294355,0.10646666689382585,7.031199093407489e-11,1.1678110674016797e-8
144983,HNRNPA1L2,heterogeneous nuclear ribonucleoprotein A1 like 2,562.7490861366988,-0.1604823567857121,0.1206051111780195,0.06145099870025565,0.3307242172652644
10910,SUGT1,"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone",1013.505721819946,-0.17503809453506766,0.10079263537559392,0.027836182528736663,0.207605013272196
81624,DIAPH3,diaphanous related formin 3,497.8008976641904,-0.8211485496867353,0.11966930678928317,4.124899191873066e-13,1.0512803423149597e-10
81550,TDRD3,tudor domain containing 3,273.6835516754169,-0.008929730840698832,0.10149510934451277,0.9003550486345466,0.9705278849977443
5101,PCDH9,protocadherin 9,739.8459414354714,0.045056906800363804,0.10948757433720238,0.5425753100347686,0.8341495822084191
440145,MZT1,mitotic spindle organizing protein 1,283.41775841701315,-0.5097996662236692,0.1619554143811277,1.1489745402885053e-4,0.00337656891740451
79866,BORA,BORA aurora kinase A activator,138.99823774585894,-0.6975421684012952,0.19112841954791868,1.486999004471264e-5,6.280234081169778e-4
22894,DIS3,"DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease",1617.5068288213877,-0.13691486393756463,0.09839163846247906,0.07490693364407104,0.3647148528085172
10464,PIBF1,progesterone immunomodulatory binding factor 1,454.87566871646817,-0.01947109344644202,0.09375063523954347,0.7844485960066911,0.9310091646865443
688,KLF5,KLF transcription factor 5,230.0747023491295,-0.08971530911411013,0.12509970045719074,0.2552963516421636,0.6417254969249925
11278,KLF12,KLF transcription factor 12,412.98474911449574,0.056583594437346875,0.11194919522065941,0.4499065879066043,0.7868615523862782
9882,TBC1D4,TBC1 domain family member 4,660.8334209422349,0.015703280932735885,0.09125965671536605,0.8570474602337705,0.9567103248202318
170622,COMMD6,COMM domain containing 6,864.7425363020576,-0.10370580918182187,0.1455952275668469,0.19050228146023887,0.5733742554104819
7347,UCHL3,ubiquitin C-terminal hydrolase L3,459.35193154745167,-0.1564921596351175,0.1267123856408782,0.07218008649105584,0.3581624835551485
101927155,LMO7-AS1,LMO7 antisense RNA 1,64.775803220228,-0.02959475246465615,0.12529803593081948,0.6491023701432475,0.8831294247248418
4008,LMO7,LIM domain 7,7723.440814911567,-0.3228074104836666,0.10780807097279155,3.716472118971088e-4,0.0088465202677344
729420,LMO7DN,LMO7 downstream neighbor,23.292887580323843,-9.949935046177142e-4,0.1366026854359319,0.9802359036955675,0.9951380562169359
115207,KCTD12,potassium channel tetramerization domain containing 12,8445.353394583151,-0.2532536732332038,0.09596003533667417,0.0016707329691768409,0.028727832620338633
1203,CLN5,CLN5 intracellular trafficking protein,1239.0171457921613,-0.02972135306703633,0.08781422075480924,0.6695768594773753,0.8911389522599562
26224,FBXL3,F-box and leucine rich repeat protein 3,890.795753129078,-0.02012421700679551,0.09164860481280723,0.7754246604680145,0.9278512376713196
23077,MYCBP2,MYC binding protein 2,2684.118696425816,0.10775956620518043,0.10996345752710832,0.16939761912932302,0.5446973229779778
100874212,MYCBP2-AS1,MYCBP2 antisense RNA 1,92.5880212193869,0.014524982268519844,0.11805047062666349,0.8328065738201027,0.9485395569273969
1910,EDNRB,endothelin receptor type B,1487.0299050473652,0.6310130766074583,0.13689424601615433,2.6807507844489007e-7,1.801220822532893e-5
100874222,OBI1-AS1,OBI1 antisense RNA 1,82.63128637962164,0.025001052692995275,0.12023704532888979,0.7146348006055803,0.9090162566770413
79596,OBI1,ORC ubiquitin ligase 1,256.5012145994407,-0.04144225560319434,0.10321372520589236,0.5719969348508536,0.8502019799864573
64062,RBM26,RNA binding motif protein 26,2118.7839955170816,0.001841937067511321,0.09313082225732447,0.9878147018724891,0.9961827465175188
100505538,RBM26-AS1,RBM26 antisense RNA 1,30.621352068654126,0.005372551990035338,0.13251232621059003,0.9197922549420718,0.9775231226223098
54602,NDFIP2,Nedd4 family interacting protein 2,730.7710156243016,-0.28060589532357494,0.1249479794648207,0.003766087994035992,0.052321722488571455
10253,SPRY2,sprouty RTK signaling antagonist 2,620.6651397109607,-0.21443066877793304,0.14711228820603084,0.028629116180902754,0.21140292437732416
407975,MIR17HG,miR-17-92a-1 cluster host gene,54.95094540576855,-0.14927370638374782,0.2185596993510968,0.05952542496350372,0.32397085118207364
10082,GPC6,glypican 6,525.0894013610188,0.08593619251611938,0.09519937052129267,0.2445893021581826,0.6298600820785254
23483,TGDS,"TDP-glucose 4,6-dehydratase",271.7078427457263,-0.2468129436920051,0.14057090682964302,0.013397746040457856,0.1291597017783489
160897,GPR180,G protein-coupled receptor 180,652.33650973009,-0.26829240821270106,0.11452599344226339,0.0032805255791412504,0.04749532723885011
10257,ABCC4,ATP binding cassette subfamily C member 4,488.1031771302194,0.057972791543677016,0.09899129610163622,0.43230242926076207,0.7753851761321848
22873,DZIP1,DAZ interacting zinc finger protein 1,1171.2053129741792,0.0880503064427732,0.09662829233600342,0.23713057732278742,0.6235576931492152
100289274,DNAJC3-DT,DNAJC3 divergent transcript,29.921691124430865,0.059066534357875865,0.1468021918092294,0.29208292999084934,0.6703260163211823
5611,DNAJC3,DnaJ heat shock protein family (Hsp40) member C3,1917.5081616083428,-0.02544646298236095,0.08681275079293012,0.7128752710704014,0.9083460268048162
55757,UGGT2,UDP-glucose glycoprotein glucosyltransferase 2,1911.9201459144952,-0.03990256840467762,0.08628205527322873,0.5706115125856668,0.8493684739002502
10150,MBNL2,muscleblind like splicing regulator 2,2267.2536779193015,-0.16471359641207017,0.09179422381406187,0.027265963765525432,0.204799530681909
5911,RAP2A,"RAP2A, member of RAS oncogene family",1003.3805763551912,1.37830927389155e-4,0.08930364295934151,0.9993952893108109,0.999875989056199
3843,IPO5,importin 5,4014.3712072784388,-0.11634004848252016,0.07925148477248184,0.081972143820581,0.3803239893144471
10160,FARP1,"FERM, ARH/RhoGEF and pleckstrin domain protein 1",1577.204098694709,-0.012169519293886938,0.08191444804632467,0.8559354835510977,0.9564458802769267
8428,STK24,serine/threonine kinase 24,1199.0216503498796,-0.0292695279286109,0.08881529423868033,0.7055972875795065,0.9047410015810853
23348,DOCK9,dedicator of cytokinesis 9,585.3811016309528,0.049779992363305145,0.10312813620693995,0.5020881412305082,0.8167826716393686
337867,UBAC2,UBA domain containing 2,996.7483800095574,-0.005872446058182986,0.10507152051491231,0.9305502422549866,0.9811072289494949
9375,TM9SF2,transmembrane 9 superfamily member 2,3660.1437508841364,-0.11299722725507304,0.08858375161533565,0.1151481423314786,0.45401450438510105
171425,CLYBL,citramalyl-CoA lyase,40.01408241377237,0.021472851746054032,0.13268385979062736,0.6995625734031242,0.9029878941445649
105370333,PCCA-DT,PCCA divergent transcript,39.17241752894832,-0.03362382014040122,0.13618739479618935,0.5380339986903623,0.8321041992742707
5095,PCCA,propionyl-CoA carboxylase subunit alpha,338.6693086091716,0.035422569733212624,0.10652340215100366,0.6283770011430093,0.8752629897332803
87769,GGACT,gamma-glutamylamine cyclotransferase,113.76914220773261,0.01278787380920183,0.11913124715948989,0.8508000015305057,0.9542432031401465
84899,TMTC4,transmembrane O-mannosyltransferase targeting cadherins 4,156.27850352228495,-0.038047060951492184,0.11097241837093794,0.6011539692766077,0.862948074230655
259232,NALCN,"sodium leak channel, non-selective",147.1642583709941,-0.06370337009084268,0.12039587156486208,0.39371718040813697,0.7506677880553438
9358,ITGBL1,integrin subunit beta like 1,11037.61652359885,-0.031705522730022154,0.08368430422730011,0.6399141912758528,0.8789455097044839
107984616,LOC107984616,NA,117.67319261309346,-0.04259691126598645,0.12658333319825188,0.5269209911049753,0.828217135414608
2259,FGF14,fibroblast growth factor 14,4465.462154585117,-0.044751769568898904,0.07621697561883221,0.4912553628401457,0.8100779405251174
7174,TPP2,tripeptidyl peptidase 2,1133.9750845161186,-0.06412804584577976,0.09372563971613834,0.39322632296996274,0.7502073158351285
196541,METTL21C,"methyltransferase 21C, AARS1 lysine",28.062814367266213,-0.056494713465740795,0.14621359373109108,0.30191266107502407,0.6783949274699674
93081,TEX30,testis expressed 30,159.99997933728065,-0.378489150261993,0.20688569888136193,0.005005420232744361,0.06439523227191223
79070,POGLUT2,protein O-glucosyltransferase 2,406.2524444547081,-0.05753168858479067,0.11842209097558327,0.436048432745793,0.7774294937701499
54841,BIVM,"basic, immunoglobulin-like variable motif containing",719.8714573666855,0.024904408982577054,0.09795996622113995,0.7330679993525686,0.9153612528809949
100533467,BIVM-ERCC5,BIVM-ERCC5 readthrough,1075.011598398056,0.003482380918669123,0.08792021674590923,0.9626281554104807,0.9894085305506612
2073,ERCC5,"ERCC excision repair 5, endonuclease",804.0905852239429,-0.015304046343520356,0.08812146058081254,0.8256072052883975,0.9462961551891841
112268109,LOC112268109,NA,112.50493076653461,-0.28565460304645507,0.217978542735475,0.017765363410474196,0.15575777101638763
1948,EFNB2,ephrin B2,489.47052718975726,-0.29467007543583157,0.14450162983017276,0.005399509283936722,0.0682767718008149
55082,ARGLU1,arginine and glutamate rich 1,3105.020894453488,0.07530385365001721,0.09126716861181972,0.29833874314885905,0.6768182095087932
728215,NALF1,NALCN channel auxiliary factor 1,128.33983942171585,-0.15902505408575157,0.1744270790383379,0.08081533970531979,0.3779103769900172
3981,LIG4,DNA ligase 4,601.0564657766279,0.010328167499080556,0.10741166191559452,0.8868768384934623,0.9665232946211294
84945,ABHD13,abhydrolase domain containing 13,376.89888306969436,-0.09701765264596182,0.11251441801079996,0.21779288573550143,0.6040177180004094
10673,TNFSF13B,TNF superfamily member 13b,59.028507787792776,0.15035388109733142,0.19895189368157679,0.07700220088365253,0.36968058897763945
8660,IRS2,insulin receptor substrate 2,1517.4749498315878,0.25912427042065334,0.1291077530390772,0.007558949972445403,0.08614988318634383
1282,COL4A1,collagen type IV alpha 1 chain,798.6429538066485,0.0596073124817779,0.09895530398871971,0.42024625195137616,0.7665955404104764
1284,COL4A2,collagen type IV alpha 2 chain,1627.9964221959094,0.13280440028492627,0.11641969290628344,0.10704725199972945,0.4368398703263671
55647,RAB20,"RAB20, member RAS oncogene family",107.87175752120116,0.03795648827192166,0.12390484155128018,0.5794456540787396,0.8526145389798855
